date,open,high,low,close,volume,dividend,ratio
2017-10-02,0.004581,0.005089,0.00388,0.004487,1754976.0,0.0,1
2017-10-03,0.004738,0.004726,0.003802,0.003718,629865.0,0.0,1
2017-10-04,0.003933,0.004002,0.003725,0.003718,264790.0,0.0,1
2017-10-05,0.00394,0.003769,0.003534,0.003498,152174.0,0.0,1
2017-10-06,0.003673,0.003695,0.003255,0.003275,133281.0,0.0,1
2017-10-07,0.003461,0.003643,0.003293,0.003545,170060.0,0.0,1
2017-10-08,0.003723,0.003876,0.003611,0.003551,151874.0,0.0,1
2017-10-09,0.003765,0.003898,0.003655,0.003719,136310.0,0.0,1
2017-10-10,0.003925,0.003784,0.00363,0.003678,84107.0,0.0,1
2017-10-11,0.003887,0.003962,0.00371,0.003906,73784.0,0.0,1
2017-10-12,0.004124,0.004495,0.003918,0.004339,115763.0,0.0,1
2017-10-13,0.004571,0.005257,0.004298,0.005102,254366.0,0.0,1
2017-10-14,0.005393,0.005733,0.004786,0.004931,593692.0,0.0,1
2017-10-15,0.005275,0.005222,0.004773,0.004757,282582.0,0.0,1
2017-10-16,0.005032,0.004995,0.004777,0.004668,136244.0,0.0,1
2017-10-17,0.004941,0.005309,0.004375,0.004771,169020.0,0.0,1
2017-10-18,0.005014,0.004886,0.004561,0.004638,96525.0,0.0,1
2017-10-19,0.004921,0.004742,0.00469,0.004658,55757.0,0.0,1
2017-10-20,0.004935,0.00539,0.00482,0.005277,139053.0,0.0,1
2017-10-21,0.005572,0.00561,0.005101,0.005133,162889.0,0.0,1
2017-10-22,0.005439,0.005277,0.004809,0.004747,90941.0,0.0,1
2017-10-23,0.005019,0.004953,0.004381,0.004504,70479.0,0.0,1
2017-10-24,0.004733,0.004973,0.004412,0.004718,166375.0,0.0,1
2017-10-25,0.004966,0.004971,0.004764,0.004877,81538.0,0.0,1
2017-10-26,0.005138,0.005096,0.004915,0.004864,57294.0,0.0,1
2017-10-27,0.005173,0.005032,0.004894,0.004878,65361.0,0.0,1
2017-10-28,0.00517,0.005606,0.004941,0.005428,67886.0,0.0,1
2017-10-29,0.005698,0.013053,0.005436,0.009718,403108.0,0.0,1
2017-10-30,0.010243,0.01528,0.009397,0.009971,2341906.0,0.0,1
2017-10-31,0.010661,0.010491,0.008256,0.008975,1187519.0,0.0,1
2017-11-01,0.009529,0.009935,0.008096,0.00848,563331.0,0.0,1
2017-11-02,0.008993,0.012598,0.008233,0.010501,990465.0,0.0,1
2017-11-03,0.011327,0.012106,0.01006,0.010573,934818.0,0.0,1
2017-11-04,0.011178,0.013006,0.010881,0.011339,762329.0,0.0,1
2017-11-05,0.012088,0.016288,0.011647,0.015557,1277525.0,0.0,1
2017-11-06,0.016547,0.018645,0.014488,0.016031,1985942.0,0.0,1
2017-11-07,0.017127,0.0168,0.013876,0.014009,1356843.0,0.0,1
2017-11-08,0.014865,0.015841,0.013609,0.013452,942180.0,0.0,1
2017-11-09,0.014548,0.016083,0.013973,0.015142,1027407.0,0.0,1
2017-11-10,0.0152,0.015712,0.012685,0.013101,478797.0,0.0,1
2017-11-11,0.013103,0.013351,0.01176,0.011956,263034.0,0.0,1
2017-11-12,0.011952,0.011952,0.010075,0.010412,238752.0,0.0,1
2017-11-13,0.010403,0.011954,0.010403,0.011404,181151.0,0.0,1
2017-11-14,0.011424,0.011811,0.011272,0.011569,219942.0,0.0,1
2017-11-15,0.011596,0.012033,0.011516,0.012004,239752.0,0.0,1
2017-11-16,0.01203,0.012688,0.011704,0.011856,335087.0,0.0,1
2017-11-17,0.011798,0.012062,0.011111,0.012062,300341.0,0.0,1
2017-11-18,0.011952,0.013339,0.011358,0.01316,322750.0,0.0,1
2017-11-19,0.013074,0.013845,0.012502,0.013108,354020.0,0.0,1
2017-11-20,0.013093,0.013645,0.012649,0.012947,375423.0,0.0,1
2017-11-21,0.012965,0.01406,0.012287,0.01319,419281.0,0.0,1
2017-11-22,0.013202,0.013757,0.013011,0.013468,422019.0,0.0,1
2017-11-23,0.013457,0.014662,0.013361,0.014017,463515.0,0.0,1
2017-11-24,0.013914,0.01888,0.01345,0.016169,1039249.0,0.0,1
2017-11-25,0.015981,0.016843,0.015337,0.015614,677894.0,0.0,1
2017-11-26,0.015777,0.016099,0.015294,0.015642,319312.0,0.0,1
2017-11-27,0.015709,0.018082,0.015641,0.017555,420732.0,0.0,1
2017-11-28,0.017578,0.020025,0.016509,0.018292,616614.0,0.0,1
2017-11-29,0.018375,0.019097,0.014969,0.015393,850049.0,0.0,1
2017-11-30,0.015458,0.016729,0.013929,0.015168,419082.0,0.0,1
2017-12-01,0.015153,0.016027,0.014482,0.01575,282779.0,0.0,1
2017-12-02,0.015757,0.017232,0.015548,0.017021,312188.0,0.0,1
2017-12-03,0.016984,0.018756,0.016571,0.017192,439174.0,0.0,1
2017-12-04,0.017435,0.018311,0.0171,0.018187,605394.0,0.0,1
2017-12-05,0.018171,0.024052,0.017669,0.023559,1182184.0,0.0,1
2017-12-06,0.023168,0.089047,0.02177,0.060286,16263420.0,0.0,1
2017-12-07,0.060067,0.109912,0.05483,0.062644,107792901.0,0.0,1
2017-12-08,0.063657,0.064632,0.044325,0.051366,51558409.0,0.0,1
2017-12-09,0.051774,0.059711,0.04752,0.054028,18430187.0,0.0,1
2017-12-10,0.054478,0.089174,0.053608,0.074362,40951615.0,0.0,1
2017-12-11,0.076314,0.086629,0.068058,0.073713,40577185.0,0.0,1
2017-12-12,0.073642,0.094172,0.073301,0.081436,33859221.0,0.0,1
2017-12-13,0.082168,0.124781,0.080266,0.12001,59130364.0,0.0,1
2017-12-14,0.122009,0.145292,0.106035,0.124237,91801912.0,0.0,1
2017-12-15,0.125618,0.12886,0.099699,0.105546,60925333.0,0.0,1
2017-12-16,0.106179,0.11705,0.097229,0.097606,41916571.0,0.0,1
2017-12-17,0.100327,0.110905,0.097172,0.105515,33815143.0,0.0,1
2017-12-18,0.105403,0.121365,0.09757,0.115941,24246817.0,0.0,1
2017-12-19,0.115465,0.126728,0.100677,0.105914,31504781.0,0.0,1
2017-12-20,0.106421,0.130054,0.096308,0.118506,22720691.0,0.0,1
2017-12-21,0.116856,0.12725,0.101015,0.108123,34792533.0,0.0,1
2017-12-22,0.108783,0.110021,0.066154,0.087404,15113584.0,0.0,1
2017-12-23,0.088543,0.099667,0.083883,0.087393,10884734.0,0.0,1
2017-12-24,0.089867,0.089867,0.073876,0.083416,11808018.0,0.0,1
2017-12-25,0.084126,0.093383,0.083316,0.091186,17677633.0,0.0,1
2017-12-26,0.09074,0.098047,0.083335,0.086243,21855062.0,0.0,1
2017-12-27,0.08764,0.093065,0.080751,0.083271,18620791.0,0.0,1
2017-12-28,0.082996,0.090169,0.075251,0.088562,21937623.0,0.0,1
2017-12-29,0.08865,0.097444,0.086914,0.090502,26408548.0,0.0,1
2017-12-30,0.09049,0.102345,0.084598,0.097321,26794353.0,0.0,1
2017-12-31,0.097204,0.106603,0.092451,0.102339,26012444.0,0.0,1
2018-01-01,0.102031,0.10714,0.094579,0.10009,23886836.0,0.0,1
2018-01-02,0.100136,0.113379,0.100136,0.104862,31849962.0,0.0,1
2018-01-03,0.105058,0.183143,0.099923,0.155302,58386384.0,0.0,1
2018-01-04,0.155167,0.20818,0.143105,0.200368,84316599.0,0.0,1
2018-01-05,0.197881,0.207985,0.155294,0.165274,56514976.0,0.0,1
2018-01-06,0.166082,0.18887,0.166082,0.182307,46933452.0,0.0,1
2018-01-07,0.181904,0.261153,0.181904,0.233219,71272945.0,0.0,1
2018-01-08,0.232794,0.241228,0.168619,0.231696,85776055.0,0.0,1
2018-01-09,0.231209,0.291825,0.231209,0.250129,87902395.0,0.0,1
2018-01-10,0.250986,0.259829,0.200855,0.210025,67042629.0,0.0,1
2018-01-11,0.212004,0.212928,0.16388,0.174465,45158175.0,0.0,1
2018-01-12,0.175586,0.198813,0.168498,0.184197,35558028.0,0.0,1
2018-01-13,0.185028,0.196896,0.178288,0.179056,32567846.0,0.0,1
2018-01-14,0.179279,0.180413,0.142222,0.152597,28708549.0,0.0,1
2018-01-15,0.152292,0.16594,0.134252,0.134252,23924557.0,0.0,1
2018-01-16,0.134505,0.13996,0.084557,0.095416,23207763.0,0.0,1
2018-01-17,0.094358,0.145723,0.086814,0.142032,25685882.0,0.0,1
2018-01-18,0.13973,0.148343,0.122955,0.130806,48315151.0,0.0,1
2018-01-19,0.13127,0.149111,0.11935,0.137252,39017504.0,0.0,1
2018-01-20,0.138053,0.153365,0.138053,0.149947,28300775.0,0.0,1
2018-01-21,0.150024,0.150024,0.117257,0.122231,32647020.0,0.0,1
2018-01-22,0.122415,0.144231,0.112631,0.12171,31228159.0,0.0,1
2018-01-23,0.121871,0.158435,0.119001,0.145822,44882118.0,0.0,1
2018-01-24,0.145229,0.145229,0.145229,0.145229,53322853.0,0.0,1
2018-01-25,0.138102,0.149862,0.137969,0.143082,34803880.0,0.0,1
2018-01-26,0.143661,0.146919,0.125879,0.137324,34442298.0,0.0,1
2018-01-27,0.137234,0.144445,0.132118,0.140608,23684905.0,0.0,1
2018-01-28,0.140957,0.146534,0.139976,0.141367,25303887.0,0.0,1
2018-01-29,0.141682,0.142089,0.128543,0.135844,31592337.0,0.0,1
2018-01-30,0.136201,0.14071,0.11283,0.112941,21543030.0,0.0,1
2018-01-31,0.113528,0.129123,0.108937,0.127652,13228260.0,0.0,1
2018-02-01,0.129103,0.130021,0.092948,0.101575,19068833.0,0.0,1
2018-02-02,0.101323,0.10134,0.067526,0.093587,9929423.0,0.0,1
2018-02-03,0.093548,0.105167,0.08507,0.105167,9460692.0,0.0,1
2018-02-04,0.105509,0.109335,0.088829,0.096893,11169905.0,0.0,1
2018-02-05,0.095932,0.100409,0.066934,0.070797,15656912.0,0.0,1
2018-02-06,0.071185,0.090033,0.059722,0.089771,9923698.0,0.0,1
2018-02-07,0.089043,0.114381,0.079136,0.100274,14956019.0,0.0,1
2018-02-08,0.099973,0.115442,0.099973,0.107959,20400942.0,0.0,1
2018-02-09,0.107992,0.128452,0.105392,0.123593,13673101.0,0.0,1
2018-02-10,0.123854,0.125673,0.107101,0.114359,10274435.0,0.0,1
2018-02-11,0.114898,0.125708,0.105607,0.118567,11383898.0,0.0,1
2018-02-12,0.118593,0.126195,0.118593,0.124652,12549065.0,0.0,1
2018-02-13,0.125383,0.125387,0.112547,0.115886,8091886.0,0.0,1
2018-02-14,0.115505,0.123758,0.115406,0.123236,6641006.0,0.0,1
2018-02-15,0.124017,0.142414,0.121146,0.135955,10331636.0,0.0,1
2018-02-16,0.135978,0.138358,0.129199,0.137824,13048858.0,0.0,1
2018-02-17,0.137165,0.143427,0.134036,0.140816,8454748.0,0.0,1
2018-02-18,0.141319,0.141319,0.125302,0.125615,8141712.0,0.0,1
2018-02-19,0.126107,0.134883,0.126107,0.13199,8664374.0,0.0,1
2018-02-20,0.131986,0.13446,0.113195,0.113727,8873813.0,0.0,1
2018-02-21,0.11344,0.118643,0.106063,0.111271,8146295.0,0.0,1
2018-02-22,0.111402,0.117438,0.101568,0.11,8943188.0,0.0,1
2018-02-23,0.11022,0.115326,0.105923,0.114095,8572378.0,0.0,1
2018-02-24,0.113691,0.116858,0.104209,0.107586,6906325.0,0.0,1
2018-02-25,0.107106,0.110165,0.103296,0.108409,5628983.0,0.0,1
2018-02-26,0.107732,0.114544,0.103848,0.112757,4536512.0,0.0,1
2018-02-27,0.113023,0.115857,0.109611,0.113747,4281108.0,0.0,1
