Date,Open,High,Low,Close,Adj Close,Volume
2022-03-07,1647.756104,1704.169067,1581.762329,1607.637207,1607.637207,71
2022-03-08,1607.637207,1690.467163,1607.637207,1663.685425,1663.685425,75
2022-03-09,1663.531494,1755.338013,1661.323242,1713.161987,1713.161987,5936
2022-03-10,1713.161987,1713.431641,1609.852051,1640.271729,1640.271729,10
2022-03-11,1640.271729,1672.467163,1593.667725,1610.641846,1610.641846,11
2022-03-12,1610.641846,1638.306274,1610.172607,1621.428711,1621.428711,1
2022-03-13,1621.428711,1631.722412,1572.247559,1580.407349,1580.407349,42
2022-03-14,1580.407349,1634.083862,1576.328247,1624.760620,1624.760620,22
2022-03-15,1624.760620,1673.322266,1580.336792,1595.068115,1595.068115,7688
2022-03-16,1595.068115,1683.859497,1577.838989,1670.422241,1670.422241,9141
2022-03-17,1670.422241,1772.773193,1664.936890,1766.454102,1766.454102,3
2022-03-18,1766.454102,1830.627686,1716.172119,1811.973267,1811.973267,0
2022-03-19,1811.974976,1826.598389,1759.426025,1777.228516,1777.228516,149
2022-03-20,1777.229614,1783.732056,1717.186646,1738.691528,1738.691528,692
2022-03-21,1738.691528,1785.549438,1723.610229,1751.325562,1751.325562,1
2022-03-22,1751.324829,1837.730835,1750.481323,1788.901367,1788.901367,762
2022-03-23,1788.899292,1835.301392,1767.488281,1831.494141,1831.494141,793
2022-03-24,1831.489624,1938.030151,1823.383179,1934.003540,1934.003540,7009
2022-03-25,1934.007202,1980.530029,1922.322266,1930.107422,1930.107422,162
2022-03-26,1930.109985,1961.785645,1927.046875,1960.133545,1960.133545,817
2022-03-27,1960.130615,2053.914551,1957.711182,2053.588379,2053.588379,140
2022-03-28,2053.599365,2151.588379,2050.020508,2089.379639,2089.379639,1360
2022-03-29,2089.368896,2178.340576,2042.860718,2066.991455,2066.991455,10350
2022-03-30,2066.992188,2099.917725,2035.821655,2068.800781,2068.800781,1036
2022-03-31,2068.804443,2137.319580,2034.185669,2036.812744,2036.812744,0
2022-04-01,2036.860474,2134.544434,1995.328247,2119.562744,2119.562744,2045
2022-04-02,2119.558594,2185.156738,2119.558594,2135.204834,2135.204834,2543
2022-04-03,2135.205566,2145.364990,2033.013428,2059.986572,2059.986572,18472
2022-04-04,2059.990723,2067.337891,1968.420044,2028.329956,2028.329956,3900
2022-04-05,null,null,null,null,null,null
