,Date,ADA_close,AVAX_close,FLOW_close,MANA_close,MATIC_close,SOL_close,TFUEL_close,Number of sales,Sales USD,Average USD,Active market wallets,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers
290,2018-07-19,0.181066529,6.135178980837379,2.3910989742182056,0.117400997,0.010640790570329,2.391280489854328,0.0219045639722598,2303,36282.06,15.75,608,1482,821,11299.54,24982.51,412,268
291,2018-07-20,0.162025253,5.760362086411793,2.245019406763052,0.118689084,0.0099907120496761,2.245189833052436,0.0205663469997032,1910,28447.96,14.89,657,1225,685,12451.92,15996.05,431,313
292,2018-07-21,0.164012341,5.865748187406746,2.2860921446200813,0.127063011,0.0101734926063988,2.2862656888666137,0.0209426093056997,2259,30553.02,13.53,560,1786,473,16107.74,14445.29,385,252
293,2018-07-22,0.169475568,6.156845970081492,2.3995433759084923,0.138453643,0.0106783695709672,2.399725532584973,0.0219819220988061,2292,52386.96,22.86,593,1712,580,14235.6,38151.36,440,248
294,2018-07-23,0.165207135,5.960111676489315,2.3228689758508767,0.13324879,0.0103371556597424,2.3230453119391465,0.0212795173388167,2548,44940.76,17.64,670,1702,846,17194.93,27745.83,511,234
295,2018-07-24,0.172116094,6.129740484056045,2.38897939724812,0.127816716,0.0106313580981146,2.3891607519806715,0.0218851467880128,1921,52700.32,27.43,687,1337,584,10726.07,41974.24,469,313
296,2018-07-25,0.172613792,6.1960885688108975,2.4148376220683216,0.137711354,0.0107464315257723,2.415020939777805,0.0221220308090803,2501,41785.36,16.71,624,1994,507,18259.83,23525.53,448,260
297,2018-07-26,0.16493621,5.978736783834608,2.330127847223193,0.126358715,0.0103694588520747,2.330304734354589,0.0213460149677546,3437,43231.96,12.58,747,2788,649,18332.41,24899.55,505,346
298,2018-07-27,0.16603471,5.975638613521106,2.328920379294106,0.128226783,0.0103640854177282,2.329097174762919,0.0213349535023856,4152,415914.41,100.17,752,3480,672,383463.93,32450.48,468,389
299,2018-07-28,0.163551637,5.934209407492099,2.3127739339584377,0.132980315,0.0102922310339806,2.3129495037012027,0.0211870379001486,3147,897554.15,285.21,622,2581,566,881870.86,15683.28,421,294
300,2018-07-29,0.163223571,5.572688901995267,2.171876445465879,0.134790469,0.0096652136318988,2.1720413192493684,0.0198962933163845,2248,31039.04,13.81,590,1692,556,17439.9,13599.13,383,299
301,2018-07-30,0.153829865,5.335893704264396,2.079588876323633,0.124024355,0.0092545185054838,2.0797467442754947,0.0190508582323844,1862,174032.52,93.47,618,1370,492,138133.31,35899.2,416,292
302,2018-07-31,0.143352276,5.035677198410829,1.962583752034356,0.112069386,0.0087338261223403,1.9627327377693815,0.0179789886620691,2074,94238.64,45.44,620,1531,543,77074.69,17163.96,428,288
303,2018-08-01,0.140829939,4.850682611004804,1.890484735923486,0.106539978,0.0084129734353396,1.8906282484016896,0.0173184984323605,2561,34298.78,13.39,594,2075,486,16586.89,17711.88,407,269
304,2018-08-02,0.132057923,4.82065317135971,1.8787811878190208,0.099725073,0.0083608906877611,1.8789238118450933,0.0172112836658782,2369,232997.82,98.35,754,1713,656,212106.89,20890.93,524,340
305,2018-08-03,0.130556998,4.70230495066529,1.8326566476895731,0.094202617,0.0081556287655395,1.8327957702607365,0.0167887424198443,1777,46501.82,26.17,677,1197,580,14234.51,32267.32,458,301
306,2018-08-04,0.127246059,4.553591523672461,1.7746976991657122,0.092674186,0.0078977017455505,1.77483242189583,0.0162577876122873,2017,53924.62,26.74,677,1347,670,10253.3,43671.32,479,293
307,2018-08-05,0.131621853,4.745397131994933,1.8494512140577204,0.097927185,0.0082303673963406,1.8495916115557811,0.0169425953792425,1847,57943.15,31.37,682,1142,705,11277.83,46665.32,472,304
308,2018-08-06,0.130735499,4.84450995913496,1.8880790324223675,0.094638726,0.0084022676521806,1.8882223622762608,0.0172964600781113,1621,44456.4,27.43,681,987,634,8265.52,36190.88,472,303
309,2018-08-07,0.125249013,4.689652895931316,1.827725688838878,0.088509255,0.0081336851734896,1.827864437085874,0.0167435705115485,1421,53035.08,37.32,633,931,490,8403.94,44631.14,416,297
310,2018-08-08,0.114047213,4.569888529421496,1.781049225967303,0.081474264,0.0079259671027048,1.781184430861246,0.016315973169074,1484,34417.11,23.19,410,1186,298,11793.84,22623.27,273,179
311,2018-08-09,0.123628551,4.773756109219252,1.8605037231308448,0.088751657,0.0082795529112824,1.8606449596586727,0.0170438460571344,1409,33352.42,23.67,440,1073,336,16825.6,16526.82,277,203
312,2018-08-10,0.115579982,4.432355042055711,1.7274475003146157,0.081453084,0.0076874304536458,1.7275786361376275,0.015824934344984,1494,21382.68,14.31,510,1067,427,7460.15,13922.53,334,231
313,2018-08-11,0.111619147,4.442847418574651,1.731536755218166,0.080953428,0.0077056283222771,1.7316682014690243,0.0158623955068178,1877,20741.5,11.05,554,1293,584,7350.06,13391.44,348,280
314,2018-08-12,0.112764418,4.56440294970106,1.7789112990896203,0.078644313,0.0079164529703308,1.7790463416869955,0.0162963878835776,2454,25962.73,10.58,616,1764,690,12822.85,13139.88,390,330
315,2018-08-13,0.102245563,4.4793710389406725,1.7457713181322554,0.073641743,0.0077689745093075,1.74590384497232,0.0159927965890527,2732,34957.13,12.8,752,1937,795,14278.51,20678.62,523,353
316,2018-08-14,0.094192239,4.274739208286241,1.6660189650389767,0.063710276,0.0074140631919983,1.6661454376340017,0.0152621950794096,3404,79449.84,23.34,818,2507,897,51750.86,27698.98,589,379
317,2018-08-15,0.09459938,4.21653394355898,1.6433342888105975,0.069013217,0.0073131125866471,1.6434590393424706,0.0150543835471425,3433,64870.93,18.9,829,2698,735,39496.48,25374.45,630,341
318,2018-08-16,0.09544267,4.278514459739655,1.6674903157372805,0.066424247,0.0074206109488268,1.6676169000270369,0.0152756739424111,3804,51302.36,13.49,850,3003,801,35403.03,15899.33,622,355
319,2018-08-17,0.109964634,4.588092516943894,1.7881439718626455,0.078517987,0.0079575399091992,1.7882797153404484,0.016380967264679,5230,58486.46,11.18,822,4356,874,30303.45,28183.01,586,368
320,2018-08-18,0.099429371,4.234238061483377,1.6502342176212623,0.070576085,0.0073438184245133,1.6503594919478344,0.0151175929473668,6685,92924.76,13.9,941,5117,1568,44106.61,48818.14,673,427
321,2018-08-19,0.102361924,4.298749445202437,1.6753766142681792,0.074269247,0.0074557062970107,1.6755037972309763,0.0153479193544735,7233,75946.47,10.5,787,6026,1207,45689.8,30256.67,555,356
322,2018-08-20,0.093186899,4.2362232284293375,1.6510079082768998,0.067315053,0.0073472614774031,1.651133241336696,0.0151246806324203,3748,49445.24,13.19,822,2699,1049,26704.32,22740.92,568,382
323,2018-08-21,0.095022706,4.278296449529968,1.667405349350745,0.069244132,0.0074202328341882,1.6675319271904432,0.0152748955757816,3760,82862.01,22.04,889,2776,984,49463.9,33398.1,638,396
324,2018-08-22,0.089465825,4.054514406655184,1.580189472709226,0.064024164,0.0070321075881165,1.5803094297249851,0.0144759216437571,2658,51656.48,19.43,728,2013,645,28684.15,22972.33,495,357
325,2018-08-23,0.092304382,4.141445492945639,1.6140696303877575,0.065998178,0.0071828799594128,1.614192159349906,0.0147862936062988,4318,101021.22,23.4,845,3323,995,42991.95,58029.27,580,433
326,2018-08-24,0.093987953,4.177172999235507,1.6279939191343296,0.068210451,0.0072448453744754,1.628117505131823,0.0149138523050002,5402,94287.34,17.45,928,4297,1105,53041.78,41245.56,637,458
327,2018-08-25,0.094238231,4.153836234912795,1.6188987462945643,0.068885019,0.0072043703333196,1.619021641849671,0.0148305325438964,5112,158728.44,31.05,862,3946,1166,132275.46,26452.98,626,410
328,2018-08-26,0.093121506,4.1171175566562015,1.6045881623347131,0.068859952,0.007140685839914,1.6047099715296234,0.0146994350422,3938,50036.36,12.71,782,3129,809,33690.29,16346.07,586,361
329,2018-08-27,0.100940872,4.402029848891159,1.7156286864714974,0.072632453,0.0076348347542413,1.7157589250922036,0.0157166636432296,5094,63957.16,12.56,821,4330,764,27411.79,36545.36,598,349
330,2018-08-28,0.105362544,4.531720025582844,1.76617359305405,0.074938439,0.0078597680468992,1.7663076686932029,0.0161796993233279,4274,79851.72,18.68,913,3371,903,37509.05,42342.66,632,436
331,2018-08-29,0.105364598,4.452110827281662,1.7351470373511373,0.081333553,0.0077216946819264,1.7352787576695543,0.0158954688579389,5092,69833.79,13.71,888,3968,1124,39744.16,30089.63,617,443
332,2018-08-30,0.100627131,4.319494389464452,1.6834616620068104,0.077587695,0.0074916861124285,1.6835894587303093,0.0154219854836129,8430,67857.82,8.05,962,7215,1215,42573.25,25284.57,682,446
333,2018-08-31,0.102105287,4.365396032845452,1.7013511763544849,0.077588841,0.007571297444971,1.7014803311257316,0.0155858691269445,10761,83026.63,7.72,925,9566,1195,50114.41,32912.22,699,402
334,2018-09-01,0.107166867,4.446876642962351,1.7331070882647517,0.07979394,0.0077126165671196,1.7332386537243942,0.0158767811349526,9682,79942.56,8.26,958,8504,1178,53657.56,26285.01,719,398
335,2018-09-02,0.10476877,4.424359656925018,1.72433141238235,0.078617344,0.0076735633408899,1.7244623116535966,0.0157963882462272,8213,75985.58,9.25,930,7054,1159,54670.7,21314.87,686,430
336,2018-09-03,0.103701804,4.214409737109849,1.6425064094810116,0.077392635,0.0073094283850902,1.6426310971660327,0.0150467994463036,7420,76046.56,10.25,901,6393,1027,36908.76,39137.8,668,381
337,2018-09-04,0.105382363,4.2582882378896265,1.659607432700132,0.078188022,0.0073855308001617,1.659733418576128,0.0152034598192674,5083,226498.94,44.56,943,4124,959,26440.37,200058.57,691,399
338,2018-09-05,0.087243861,3.8162759130929342,1.487339399491275,0.063788963,0.0066189092244332,1.4874523079740016,0.0136253335290194,5714,94924.39,16.61,1017,4477,1237,30053.67,64870.73,740,455
339,2018-09-06,0.088403172,3.825973771151488,1.4911190020959175,0.063536432,0.0066357290885161,1.4912321974998377,0.0136599580041815,7389,52242.61,7.07,1120,5948,1441,23040.03,29202.58,825,464
340,2018-09-07,0.083427072,3.745306925075922,1.4596802431767153,0.061784214,0.0064958213502512,1.4597910519682928,0.0133719513957645,8078,76353.62,9.45,1120,6442,1636,33947.52,42406.1,810,515
341,2018-09-08,0.077922586,3.6132097251773314,1.4081972334452688,0.056770496,0.0062667133415952,1.408304134004121,0.0129003218679589,6189,98538.9,15.92,1038,4758,1431,24061.85,74477.05,700,530
342,2018-09-09,0.076572368,3.6135960114806327,1.4083477830521285,0.064319214,0.0062673833125392,1.4084546950396617,0.0129017010344133,9233,88396.84,9.57,1051,7448,1785,33728.28,54668.56,658,602
343,2018-09-10,0.073547936,3.4631119910406447,1.3496987708498511,0.060999032,0.0060063853937035,1.3498012306114944,0.012364424638268,8159,150423.95,18.44,1025,6783,1376,22503.2,127920.75,705,512
344,2018-09-11,0.07019693,3.430103684045573,1.3368342514539029,0.058251888,0.0059491361295969,1.3369357346305335,0.0122465743564021,10949,80551.55,7.36,1052,9219,1730,25486.67,55064.88,710,549
345,2018-09-12,0.066772276,3.3487287527883405,1.3051195263800326,0.061689607,0.0058080002957626,1.3052186019948862,0.0119560396559427,9916,159895.45,16.12,1166,8201,1715,38296.56,121598.89,762,623
346,2018-09-13,0.069807127,3.4945944229513963,1.361968602077728,0.066613483,0.006060988195945,1.3620719932797862,0.0124768270548797,4506,163448.12,36.27,1106,3160,1346,19557.37,143890.76,723,578
347,2018-09-14,0.068306596,3.4552202963868943,1.3466230948100215,0.065791615,0.0059926981206317,1.3467253210876902,0.0123362487478934,4829,147185.34,30.48,1041,3424,1405,19362.61,127822.73,718,519
348,2018-09-15,0.069353006,3.4953577900824166,1.3622661135879277,0.072114619,0.0060623121719521,1.3623695273749947,0.0124795525212773,3824,103339.34,27.02,932,2744,1080,13030.38,90308.96,583,511
349,2018-09-16,0.069964235,3.484986901293208,1.358224206803617,0.070838158,0.0060443250103748,1.358327313757178,0.0124425251097475,3321,177235.77,53.37,945,2447,874,14929.69,162306.08,614,498
350,2018-09-17,0.063781662,3.343616718993,1.3031271837275389,0.0649792,0.0057991340375532,1.303226108097568,0.0119377880496492,3927,68419.05,17.42,941,3051,876,17943.74,50475.31,623,490
351,2018-09-18,0.069421756,3.5186044880320484,1.371326184336465,0.069367459,0.0061026310029277,1.371430285901212,0.0125625507164355,4325,88853.86,20.54,1033,3173,1152,13346.44,75507.42,663,558
352,2018-09-19,0.072234826,3.652921827709288,1.4236744620517678,0.07317395,0.0063355895989089,1.4237825375343791,0.0130421068579488,5439,116717.33,21.46,946,4450,989,16377.89,100339.44,613,504
353,2018-09-20,0.081331382,3.880454230431517,1.512351988241276,0.080228892,0.0067302194300668,1.5124667955061135,0.0138544707819285,4504,98997.62,21.98,895,3694,810,18430.44,80567.17,581,476
354,2018-09-21,0.087830603,3.9000807216844464,1.520001134785975,0.079946206,0.0067642594122262,1.5201165227209217,0.0139245436737779,5392,158339.63,29.37,1015,4603,789,94296.31,64043.32,689,471
355,2018-09-22,0.083235785,3.85763606578112,1.503458932266948,0.077167979,0.0066906438427852,1.503573064432708,0.0137730025886003,7145,67506.86,9.45,841,6264,881,43448.94,24057.93,520,461
356,2018-09-23,0.089821981,4.039263339315594,1.574245585565049,0.078849566,0.0070056562956536,1.5743650913621563,0.0144214704237962,5567,204216.02,36.68,852,4614,953,21437.23,182778.79,535,476
357,2018-09-24,0.082643525,3.942848452958756,1.5366692513476998,0.076938767,0.0068384353202282,1.5367859046103525,0.0140772382420329,4892,85717.55,17.52,902,3933,959,22515.97,63201.57,567,494
358,2018-09-25,0.080916972,3.948359881654624,1.538817252496864,0.073059194,0.0068479942847962,1.5389340688208533,0.0140969158166928,4815,65266.91,13.55,1101,3749,1066,25959.02,39307.89,757,505
359,2018-09-26,0.079303089,3.850399211838275,1.500638471104633,0.072754617,0.0066780923186268,1.50075238916056,0.0137471646903671,5906,81388.03,13.78,1170,4841,1065,33261.9,48126.12,706,605
360,2018-09-27,0.08597333,4.020784414922519,1.567043686924611,0.079382535,0.0069736066415122,1.567162646003566,0.0143554947150563,6263,103038.92,16.45,1335,5045,1218,50985.72,52053.2,758,740
361,2018-09-28,0.084011987,3.962821610148087,1.544453506023313,0.079260649,0.0068730765561797,1.544570750212546,0.0141485488428725,3690,49690.99,13.47,1107,2826,864,18062.54,31628.45,677,561
362,2018-09-29,0.084630154,3.991326696680824,1.5555629591266888,0.075701405,0.0069225154815853,1.5556810466684838,0.0142503211780303,4303,84307.85,19.59,788,3394,909,17074.32,67233.53,488,438
363,2018-09-30,0.085104074,4.024318360176046,1.5684209919546752,0.076404127,0.0069797358793791,1.5685400555890674,0.014368112037244,5025,52009.87,10.35,802,4192,833,25006.69,27003.18,505,423
364,2018-10-01,0.084655366,4.222283438127332,1.6455750727563632,0.076175974,0.0073230844501866,1.6456999933929988,0.0150749110936043,4445,71878.18,16.17,763,3828,617,21485.61,50392.57,530,358
365,2018-10-02,0.082446651,4.1163319736441135,1.6042819925000211,0.074975035,0.007139323332914,1.604403778452643,0.0146966302579553,3160,87642.28,27.73,894,2522,638,20908.58,66733.71,525,508
366,2018-10-03,0.081010308,4.332338261761595,1.6884673790316294,0.074595965,0.0075139623908635,1.6885955557544172,0.0154678422423584,3821,156463.39,40.95,840,3024,797,17156.12,139307.27,546,454
367,2018-10-04,0.081492761,4.309554906082858,1.6795878893602063,0.078382964,0.0074744471759001,1.6797153920137762,0.0153864983282645,4363,119455.26,27.38,831,3625,738,23724.77,95730.49,537,437
368,2018-10-05,0.083286703,4.546027568497316,1.771749754938362,0.079244432,0.0078845829004193,1.7718842538810176,0.0162307818573558,7436,113078.2,15.21,928,6315,1121,30417.46,82660.74,565,542
369,2018-10-06,0.081556068,4.517923767056094,1.7607966970067794,0.075999368,0.0078358399596998,1.7609303644693082,0.0161304422391547,4533,74742.66,16.49,869,3724,809,15710.75,59031.91,605,444
370,2018-10-07,0.084561009,4.2127391519494,1.6418553226136243,0.075334489,0.0073065309395751,1.6419799608726502,0.0150408349194931,4536,83282.08,18.36,870,3560,976,18533.78,64748.3,581,484
371,2018-10-08,0.086862658,4.410156319994122,1.7187958633018716,0.075726211,0.0076489292211432,1.7189263423526575,0.0157456777611062,4288,60333.87,14.07,878,3353,935,13712.23,46621.64,558,477
372,2018-10-09,0.086581465,4.259663241366162,1.660143320799332,0.073983876,0.0073879155918805,1.6602693473562324,0.0152083690243139,3753,74454.79,19.84,877,2864,889,15826.72,58628.07,587,444
373,2018-10-10,0.085104073,4.145436201623513,1.6156249524828212,0.075464707,0.007189801403009,1.6157475995142268,0.0148005417209508,4361,90775.25,20.82,942,3362,999,21499.96,69275.29,647,449
374,2018-10-11,0.071284484,3.8620815249526768,1.505191486915841,0.067979022,0.0066983540009047,1.5053057506051233,0.013788874308906,6344,140690.87,22.18,994,5417,927,30951.06,109739.81,667,488
375,2018-10-12,0.073636548,3.4900620395424213,1.3602021699404074,0.068085925,0.0060531272773329,1.3603054270471997,0.0124606449870641,4728,169903.74,35.94,964,3858,870,28462.89,141440.85,665,475
376,2018-10-13,0.073770328,3.249418339320449,1.2664147015470577,0.068218337,0.0056357573482519,1.2665108389602824,0.0116014695102773,4013,128891.26,32.12,920,3126,887,17622.48,111268.78,606,462
377,2018-10-14,0.071796588,3.366362712714846,1.3119921121062794,0.067454084,0.0058385844523274,1.3120917094401348,0.0120189985695296,3335,69855.91,20.95,818,2621,714,16801.26,53054.65,569,387
378,2018-10-15,0.074570143,3.3144205589974702,1.291748394545598,0.069144089,0.0057484965215263,1.2918464551169393,0.0118335483597618,3155,94382.53,29.92,830,2425,730,13000.62,81381.91,573,389
379,2018-10-16,0.075396647,3.313051545217044,1.291214840845487,0.069267381,0.005746122118274,1.2913128609131357,0.0118286605398586,3394,52178.91,15.37,899,2514,880,15093.07,37085.84,591,478
380,2018-10-17,0.077291641,3.212282935321301,1.251941704640711,0.070633335,0.0055713500900556,1.252036743364476,0.0114688841635293,5564,85743.04,15.41,887,4544,1020,18641.53,67101.51,543,492
381,2018-10-18,0.075279159,3.174464411390261,1.2372024714316394,0.067527556,0.0055057580357592,1.237296391255133,0.0113338598587175,3505,99050.99,28.26,804,2616,889,23330.55,75720.45,519,421
382,2018-10-19,0.07595791,3.145529711449157,1.2259255825968427,0.069533915,0.0054555739933294,1.2260186463572151,0.0112305536653924,8104,79426.19,9.8,1004,6652,1452,23745.99,55680.2,565,606
383,2018-10-20,0.076198788,3.1601870869836293,1.231638086782079,0.069643629,0.0054809955929046,1.2317315841961154,0.0112828852144904,4712,51251.16,10.88,831,3733,979,12302.35,38948.81,523,453
384,2018-10-21,0.075757096,3.3495186316890337,1.3054273704763668,0.072550853,0.005809370253507,1.3055264694606072,0.0119588597778926,5542,47764.39,8.62,792,4728,814,18944.71,28819.68,541,398
385,2018-10-22,0.075738582,3.3780055036540886,1.3165297247103798,0.072447415,0.005858777587756,1.3166296665082855,0.0120605670811803,4242,187545.34,44.21,751,3604,638,14842.71,172702.63,510,362
386,2018-10-23,0.074110226,3.242778245674584,1.263826819244857,0.073036071,0.0056242408389417,1.2639227602040215,0.0115777622384109,5234,96185.95,18.38,915,4350,884,15930.62,80255.33,598,474
387,2018-10-24,0.073894126,3.3578987075072604,1.3086933861468824,0.072002367,0.0058239045697875,1.3087927330643612,0.011988779346242,4301,92913.86,21.6,862,3216,1085,16918.46,75995.4,535,477
388,2018-10-25,0.073474868,3.362139633285383,1.3103462268071917,0.072425996,0.0058312599873182,1.31044569919686,0.0120039208164906,3569,60017.7,16.82,858,2765,804,25520.28,34497.42,558,431
389,2018-10-26,0.07323377,3.523141535548651,1.3730944342435685,0.073914313,0.0061105000109196,1.3731986700415737,0.0125787494366167,4597,53730.24,11.69,820,3825,772,20907.51,32822.73,543,403
390,2018-10-27,0.072458259,3.3804692325905696,1.317489928112949,0.076572878,0.0058630506535813,1.317589942802832,0.0120693633865967,5453,58236.51,10.68,858,4524,929,20532.31,37704.2,574,436
391,2018-10-28,0.072512186,3.2010508558805677,1.247564161016807,0.076745224,0.0055518692883754,1.247658867427847,0.0114287820241428,4303,61469.71,14.29,821,3413,890,16482.02,44987.69,559,406
392,2018-10-29,0.068993217,3.0290909027736506,1.1805452087148742,0.07104552,0.0052536237354405,1.180634827512273,0.0108148296349358,4311,63045.25,14.62,850,3502,809,14604.05,48441.19,578,413
393,2018-10-30,0.069357158,3.074728042156299,1.198331636381441,0.073911286,0.0053327763150012,1.1984226054009623,0.0109777689138453,3829,127889.16,33.4,865,3037,792,13838.79,114050.37,597,411
394,2018-10-31,0.069611684,3.1413074175536093,1.224280003448455,0.074723972,0.005448250890742,1.2243729422878815,0.0112154787169625,3768,40590.23,10.77,868,2882,886,15947.32,24642.91,580,439
395,2018-11-01,0.070779438,3.231759585979712,1.2595324529393332,0.077974811,0.0056051301902475,1.2596280679000174,0.0115384220762202,3962,106395.92,26.85,953,2938,1024,36906.3,69489.62,651,460
396,2018-11-02,0.072883519,3.1822342500952585,1.240230655844089,0.079925881,0.0055192339631418,1.2403248055463227,0.0113616006841277,3852,121310.3,31.49,927,2879,973,51911.66,69398.64,628,447
397,2018-11-03,0.071682878,3.056727876137226,1.1913163270256104,0.077549177,0.0053015570144008,1.1914067634915428,0.0109135025266205,4633,47794.88,10.32,796,3761,872,16459.46,31335.42,544,388
398,2018-11-04,0.077016863,3.2108037258611906,1.2513652037376777,0.077819854,0.0055687845645634,1.251460198697496,0.0114636029095759,4581,57182.77,12.48,902,3614,967,19935.72,37247.05,575,484
399,2018-11-05,0.076051663,3.067235668759271,1.195411590136653,0.077419988,0.0053197816205609,1.1955023374865337,0.010951018728905,4405,273707.89,62.14,898,3442,963,19507.26,254200.63,567,492
400,2018-11-06,0.080402475,3.033165565388819,1.1821332506660294,0.077963022,0.0052606907878718,1.1822229900165495,0.01082937749217,3718,99107.76,26.66,875,2829,889,22114.93,76992.83,603,431
401,2018-11-07,0.07843218,3.003161655596002,1.1704396524593232,0.078833071,0.0052086523190034,1.1705285041130398,0.0107222538754789,5327,124472.85,23.37,861,4616,711,35568.28,88904.57,601,392
402,2018-11-08,0.076742378,2.995974118454336,1.1676384118206604,0.087346208,0.0051961863293917,1.1677270508236326,0.0106965920541018,3751,118821.89,31.68,928,2808,943,24811.41,94010.48,621,459
403,2018-11-09,0.074315647,3.0126924404097486,1.1741541406369012,0.085238818,0.0052251824129894,1.1742432742687754,0.0107562818453736,3554,78318.64,22.04,951,2641,913,17922.38,60396.26,598,512
404,2018-11-10,0.075047967,3.041430388652774,1.1853543482884887,0.095474528,0.0052750252113218,1.1854443321623809,0.010858885571799,4138,66247.67,16.01,867,3332,806,23845.27,42402.4,558,455
405,2018-11-11,0.076477077,3.0351379428607053,1.182901956805578,0.094063958,0.0052641116588308,1.182991754510932,0.010836419514684,4108,230139.91,56.02,835,3390,718,41607.91,188532.0,577,398
406,2018-11-12,0.075801026,3.1579096768729005,1.2307504984987303,0.101903114,0.0054770456765115,1.2308439285332256,0.0112747541272609,4029,99612.8,24.72,916,3222,807,33166.64,66446.16,615,440
407,2018-11-13,0.073726599,3.1413524875620524,1.2242975688448832,0.102488895,0.0054483290596956,1.2243905090177525,0.0112156396314014,5329,149280.8,28.01,1018,4284,1045,30734.38,118546.42,694,485
408,2018-11-14,0.065075129,2.9908572732637584,1.165644193995127,0.087051763,0.0051873117263485,1.1657326816109248,0.0106783232695785,5403,146510.51,27.12,964,4313,1090,25823.72,120686.8,640,491
409,2018-11-15,0.063873006,2.9602897183381187,1.1537309230937651,0.092792223,0.0051342956772281,1.1538185063367332,0.0105691872583169,10364,125829.36,12.14,999,8835,1529,38312.9,87516.46,643,533
410,2018-11-16,0.06169237,2.855782089740847,1.1130005573917354,0.086942836,0.0049530387338889,1.113085048668072,0.0101960613815742,6512,93491.08,14.36,947,5383,1129,26892.49,66598.59,605,524
411,2018-11-17,0.061406694,2.7203097942753507,1.060202152042146,0.083767004,0.0047180769946092,1.060282635230053,0.0097123816760984,4950,39472.7,7.97,909,4051,899,12597.4,26875.31,564,513
412,2018-11-18,0.062027917,2.737684503461569,1.066973698470093,0.08604368,0.0047482115093884,1.0670546957067997,0.0097744149810856,4660,57703.83,12.38,866,3606,1054,15002.04,42701.79,540,488
413,2018-11-19,0.053150611,2.397283150946092,0.9343071002560088,0.068536798,0.0041578229464324,0.9343780263654944,0.0085590725720526,4033,103501.09,25.66,827,3282,751,15454.06,88047.03,539,430
414,2018-11-20,0.044988668,2.343238810277174,0.9132440851525586,0.058600006,0.0040640890044618,0.9133134123041482,0.0083661168781408,4107,68481.27,16.67,860,3314,793,21626.02,46855.25,543,471
415,2018-11-21,0.047954032,2.36338984180266,0.9210976638273654,0.065337665,0.0040990387438106,0.9211675871681316,0.008438062547621,6276,40935.56,6.52,931,5289,987,16636.22,24299.34,595,502
416,2018-11-22,0.044631133,2.2660395318392133,0.8831567615292468,0.060448162,0.0039301953794176,0.8832238046600804,0.0080904906024546,6789,54194.06,7.98,952,5639,1150,15718.95,38475.11,624,503
417,2018-11-23,0.043700453,2.1663781319983806,0.8443151447365058,0.059565889,0.0037573436847948,0.8443792392814147,0.0077346673224497,4610,68591.35,14.88,865,3730,880,15729.25,52862.1,552,462
418,2018-11-24,0.038682769,2.081555075067969,0.8112565615965764,0.053565922,0.0036102274576805,0.811318146563332,0.0074318217033311,4610,50420.63,10.94,885,3747,863,12468.14,37952.49,567,470
419,2018-11-25,0.037768457,2.0707554811439834,0.8070475730675915,0.054037805,0.0035914967543794,0.8071088385171549,0.0073932636764633,5216,29785.04,5.71,792,4412,804,21265.77,8519.27,514,407
420,2018-11-26,0.035966348,1.9801698455959285,0.771743106659295,0.052180352,0.0034343859708867,0.7718016920388375,0.007069843796615,5845,47367.54,8.1,977,4722,1123,15449.33,31918.21,587,554
421,2018-11-27,0.036583857,2.024891837966181,0.7891728687600432,0.052536566,0.0035119513289938,0.7892327772861343,0.00722951570609,6274,50526.02,8.05,926,5210,1064,16762.91,33763.11,568,519
422,2018-11-28,0.042029504,2.153322288283535,0.8392268148586609,0.060690986,0.0037346997653391,0.8392905231328864,0.0076880537575061,5221,48757.3,9.34,917,4191,1030,31562.15,17195.15,599,468
423,2018-11-29,0.041888804,2.185646247949971,0.8518246195914149,0.061869959,0.0037907621045616,0.851889284203527,0.0078034606991066,4535,98429.14,21.7,892,3637,898,16885.53,81543.6,605,427
424,2018-11-30,0.038977441,2.075281604829564,0.8088115655665191,0.057989613,0.0035993468161924,0.8088729649261482,0.0074094233950512,6056,102199.51,16.88,1049,5117,939,77408.78,24790.73,751,454
425,2018-12-01,0.041477056,2.126672681956778,0.8288405088437497,0.062895332,0.0036884789654911,0.82890342866172,0.0075929060839919,10858,61168.68,5.63,981,9408,1450,28249.18,32919.5,633,518
426,2018-12-02,0.041638738,2.165508079542364,0.843976054134325,0.063487351,0.0037558346748705,0.8440401229378292,0.0077315609550981,7615,55175.75,7.25,900,6636,979,13349.03,41826.72,578,484
427,2018-12-03,0.038763654,1.8949425823697523,0.7385269898496563,0.070287123,0.00328656869258,0.7385830536921829,0.0067655550309002,7155,36064.73,5.04,881,6125,1030,17963.49,18101.23,576,457
428,2018-12-04,0.037653816,1.8757866013847029,0.7310612180072114,0.065250646,0.0032533447585321,0.731116715100164,0.0066971620121718,6472,44428.36,6.86,889,5388,1084,19718.91,24709.45,570,478
429,2018-12-05,0.034539868,1.8019099350288696,0.7022688353083806,0.05788782,0.003125213837302,0.7023221466835032,0.0064333985312199,13658,57039.32,4.18,2675,4588,9070,13672.22,43367.1,619,2290
430,2018-12-06,0.03076226,1.6279877918430428,0.6344851472587938,0.054401721,0.0028235650823164,0.6345333129668455,0.0058124404917714,5589,33739.93,6.04,940,4435,1154,9513.2,24226.73,605,500
