Symbol,Date,actuals,predicted
ADA,2022-01-01,0.0060546886540111,0.04293052
ADA,2022-01-02,-0.0421614910581662,0.035521805
ADA,2022-01-03,-0.006946732947165,-0.012600003
ADA,2022-01-04,-0.0575251774359423,-0.0158657
ADA,2022-01-05,0.0336606315025669,-0.048464797
ADA,2022-01-06,-0.0518649317945207,0.00045780907
ADA,2022-01-07,-0.0175171150652473,-0.0024407727
ADA,2022-01-08,-0.0134846724168604,-0.0654332
ADA,2022-01-09,-0.0402466859038914,0.005001474
ADA,2022-01-10,0.0519843139834046,0.012438212
ADA,2022-01-11,0.1002226080315997,-0.027655382
ADA,2022-01-12,-0.0513575969308525,-0.009576094
ADA,2022-01-13,0.0420829922577608,-0.05013642
ADA,2022-01-14,0.0054452572213281,0.068140015
ADA,2022-01-15,0.0865512475117913,-0.013413393
ADA,2022-01-16,0.1276044201862507,-0.021387476
ADA,2022-01-17,-0.076633000042242,0.020402273
ADA,2022-01-18,-0.0867232328347368,-0.012543482
ADA,2022-01-19,-0.0593618111037052,-0.029398112
ADA,2022-01-20,-0.1097201725590472,0.063356176
ADA,2022-01-21,-0.0488740659550219,0.0047464897
ADA,2022-01-22,0.0511301213805017,-0.0043314965
ADA,2022-01-23,-0.0469648811547988,-0.06498107
ADA,2022-01-24,-0.0211016559154979,-0.054496024
ADA,2022-01-25,0.0280868046479645,-0.006809602
ADA,2022-01-26,-0.0270104149909132,-0.030523889
ADA,2022-01-27,0.0049857362836558,-0.050492056
ADA,2022-01-28,0.0080040152766591,-0.0047703655
ADA,2022-01-29,-0.0219469802682306,-0.0634871
ADA,2022-01-30,0.015401443587595,0.043328274
ADA,2022-01-31,0.0365553760037438,0.0600653
ADA,2022-02-01,-0.0590508211033754,0.031865686
ADA,2022-02-02,0.0274567333312254,-0.02705396
ADA,2022-02-03,0.0782225156968223,-0.026886305
ADA,2022-02-04,-0.0087589261738568,0.10911799
ADA,2022-02-05,0.0161286209197997,-0.03251287
ADA,2022-02-06,0.0481761489289471,0.019195132
ADA,2022-02-07,-0.0175864809786202,-0.0151112825
ADA,2022-02-08,0.0142757907953809,-0.007529495
ADA,2022-02-09,-0.0362913631444012,0.07069085
ADA,2022-02-10,-0.0626957142641806,0.06284663
ADA,2022-02-11,-0.0227500829828735,-0.0006695415
ADA,2022-02-12,-0.0073956673593535,-0.0061323135
ADA,2022-02-13,0.0038938562903014,-0.008685715
ADA,2022-02-14,0.0535746352582668,-0.044086248
ADA,2022-02-15,-0.0207682584167845,0.03306395
ADA,2022-02-16,-0.0603280041323208,0.025003314
ADA,2022-02-17,-0.0228639093107262,0.024132505
ADA,2022-02-18,0.0017447386222402,-0.026586538
ADA,2022-02-19,-0.0658124147742189,-0.040131286
ADA,2022-02-20,-0.0802278141728397,0.029784884
ADA,2022-02-21,0.037930951868814,0.060537398
ADA,2022-02-22,-0.0240447076191659,0.02788012
ADA,2022-02-23,-0.0208519200198334,0.09543824
ADA,2022-02-24,0.0585441166917146,0.05018021
ADA,2022-02-25,-0.0161826325146762,0.019010752
